flood_id,timestamp,street,district,lat,lng,depth_cm,duration_min,flood_level,traffic_impact,rainfall_trigger_mm,source,verified,severity_score,hour_timestamp
FLD00448,2024-04-29T13:02:28.000Z,CMT8,Quan 3,10.78092,106.681062,40.6,90,severe,blocked,95.0,user_report,true,55.42,2024-04-29T13:00:00.000Z
FLD01357,2024-04-29T14:57:10.000Z,Ba Thang Hai,Quan 10,10.773873,106.672442,5.7,120,light,clear,5.2,user_report,true,39.99,2024-04-29T14:00:00.000Z
FLD00938,2024-04-30T20:20:07.000Z,An Duong Vuong,Quan 6,10.755955,106.642588,38.7,120,severe,blocked,52.1,IoT_sensor,true,63.09,2024-04-30T20:00:00.000Z
FLD00249,2024-05-01T03:32:00.000Z,Le Dinh Can,Binh Tan,10.765687,106.594743,26.5,30,moderate,slow,37.8,IoT_sensor,true,27.549999999999997,2024-05-01T03:00:00.000Z
FLD00473,2024-05-01T19:31:03.000Z,Nguyen Van Khoi,Go Vap,10.826622,106.693361,8.6,30,light,clear,19.3,user_report,true,15.02,2024-05-01T19:00:00.000Z
FLD00039,2024-05-02T05:30:06.000Z,Vo Van Ngan,Thu Duc,10.84888,106.772465,21.1,120,moderate,slow,26.0,traffic_camera,true,50.769999999999996,2024-05-02T05:00:00.000Z
FLD00697,2024-05-02T08:18:10.000Z,Vo Van Ngan,Thu Duc,10.848642,106.772909,5.0,60,light,clear,9.0,IoT_sensor,true,21.5,2024-05-02T08:00:00.000Z
FLD00302,2024-05-02T08:56:27.000Z,Le Thi Rieng,Quan 12,10.863463,106.646549,9.0,30,light,clear,10.7,monitoring_station,true,15.3,2024-05-02T08:00:00.000Z
FLD00034,2024-05-02T22:09:41.000Z,Nguyen Thi Thap,Quan 7,10.74293,106.715351,25.6,120,moderate,slow,43.8,IoT_sensor,true,53.92,2024-05-02T22:00:00.000Z
FLD00341,2024-05-03T03:04:10.000Z,Pham Van Dong,Binh Thanh,10.819427,106.702294,11.5,60,light,clear,17.2,IoT_sensor,true,26.049999999999997,2024-05-03T03:00:00.000Z
FLD00951,2024-05-03T06:36:32.000Z,CMT8,Quan 3,10.782968,106.679488,20.9,60,moderate,slow,27.5,monitoring_station,true,32.629999999999995,2024-05-03T06:00:00.000Z
FLD01484,2024-05-04T04:09:08.000Z,Linh Dong,Thu Duc,10.862595,106.764701,13.9,30,light,clear,13.3,IoT_sensor,true,18.73,2024-05-04T04:00:00.000Z
FLD00684,2024-05-04T13:18:27.000Z,Nguyen Trai,Quan 5,10.754673,106.662516,19.4,60,moderate,slow,18.7,IoT_sensor,true,31.58,2024-05-04T13:00:00.000Z
FLD00006,2024-05-04T14:07:17.000Z,Binh Long,Tan Phu,10.800648,106.616159,9.2,90,light,clear,10.5,IoT_sensor,true,33.44,2024-05-04T14:00:00.000Z
FLD01084,2024-05-05T08:16:32.000Z,Da Nam,Quan 8,10.74303,106.671651,19.8,90,moderate,slow,18.4,user_report,true,40.86,2024-05-05T08:00:00.000Z
FLD02339,2024-05-05T14:56:34.000Z,Tran Xuan Soan,Quan 7,10.749875,106.700222,18.2,60,moderate,slow,23.1,monitoring_station,true,30.74,2024-05-05T14:00:00.000Z
FLD01866,2024-05-05T21:26:14.000Z,Nguyen Anh Thu,Quan 12,10.877256,106.643341,15.2,60,moderate,slow,24.8,IoT_sensor,true,28.64,2024-05-05T21:00:00.000Z
FLD00283,2024-05-05T22:53:37.000Z,Nguyen Van Khoi,Go Vap,10.83038,106.692192,14.7,60,light,clear,24.9,IoT_sensor,true,28.29,2024-05-05T22:00:00.000Z
FLD01139,2024-05-06T16:51:11.000Z,Kinh Duong Vuong,Quan 6,10.742726,106.617053,41.2,240,severe,blocked,55.1,traffic_camera,true,100.84,2024-05-06T16:00:00.000Z
FLD01413,2024-05-06T18:45:42.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.805601,106.713393,15.9,60,moderate,slow,20.7,IoT_sensor,true,29.13,2024-05-06T18:00:00.000Z
FLD01925,2024-05-06T22:20:05.000Z,Ba Thang Hai,Quan 10,10.773379,106.671861,30.0,30,severe,blocked,43.2,IoT_sensor,true,30.0,2024-05-06T22:00:00.000Z
FLD00478,2024-05-07T12:22:46.000Z,Nguyen Van Qua,Quan 12,10.855355,106.664489,14.8,90,light,clear,29.2,user_report,true,37.36,2024-05-07T12:00:00.000Z
FLD00150,2024-05-08T08:34:14.000Z,An Duong Vuong,Quan 6,10.75417,106.642974,15.3,240,moderate,slow,23.3,user_report,true,82.71,2024-05-08T08:00:00.000Z
FLD00397,2024-05-09T02:29:04.000Z,Nguyen Thi Thap,Quan 7,10.740728,106.715283,29.9,120,moderate,slow,62.6,IoT_sensor,true,56.92999999999999,2024-05-09T02:00:00.000Z
FLD00974,2024-05-10T03:59:12.000Z,Ta Quang Buu,Quan 8,10.742816,106.662912,19.6,60,moderate,slow,48.5,monitoring_station,true,31.72,2024-05-10T03:00:00.000Z
FLD01123,2024-05-10T11:48:16.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.806691,106.710805,9.3,180,light,clear,13.1,monitoring_station,true,60.51,2024-05-10T11:00:00.000Z
FLD00529,2024-05-10T14:53:18.000Z,Ung Van Khiem,Binh Thanh,10.812015,106.712188,14.7,240,light,clear,35.1,IoT_sensor,true,82.28999999999999,2024-05-10T14:00:00.000Z
FLD01269,2024-05-11T02:06:13.000Z,Nguyen Trai,Quan 5,10.757272,106.665839,40.9,30,severe,blocked,41.1,user_report,true,37.629999999999995,2024-05-11T02:00:00.000Z
FLD01755,2024-05-11T03:44:00.000Z,Tran Nao,Quan 2,10.783216,106.738452,5.9,30,light,clear,11.9,traffic_camera,true,13.129999999999999,2024-05-11T03:00:00.000Z
FLD01154,2024-05-12T00:50:01.000Z,Tan Ky Tan Quy,Binh Tan,10.789233,106.604234,24.2,90,moderate,slow,25.3,user_report,true,43.94,2024-05-12T00:00:00.000Z
FLD02243,2024-05-12T14:51:03.000Z,CMT8,Quan 3,10.782323,106.680112,14.4,90,light,clear,25.8,user_report,true,37.08,2024-05-12T14:00:00.000Z
FLD00110,2024-05-12T19:44:54.000Z,Linh Dong,Thu Duc,10.86387,106.766678,24.9,30,moderate,slow,34.4,traffic_camera,true,26.429999999999996,2024-05-12T19:00:00.000Z
FLD01194,2024-05-12T23:15:55.000Z,Nguyen Van Qua,Quan 12,10.853752,106.661561,25.1,60,moderate,slow,38.2,monitoring_station,true,35.57,2024-05-12T23:00:00.000Z
FLD01553,2024-05-12T23:17:50.000Z,Pham The Hien,Quan 8,10.728729,106.684306,11.8,240,light,clear,21.5,traffic_camera,true,80.26,2024-05-12T23:00:00.000Z
FLD02314,2024-05-14T02:25:26.000Z,Tran Nao,Quan 2,10.781819,106.737374,11.7,60,light,clear,12.7,IoT_sensor,true,26.189999999999998,2024-05-14T02:00:00.000Z
FLD01063,2024-05-14T10:59:46.000Z,Nguyen Huu Canh,Binh Thanh,10.788618,106.721171,14.0,120,light,clear,26.2,IoT_sensor,true,45.8,2024-05-14T10:00:00.000Z
FLD01440,2024-05-15T06:09:56.000Z,Ta Quang Buu,Quan 8,10.745427,106.664834,28.6,90,moderate,slow,60.2,monitoring_station,true,47.019999999999996,2024-05-15T06:00:00.000Z
FLD02247,2024-05-15T18:35:54.000Z,Kinh Duong Vuong,Quan 6,10.744822,106.616084,26.1,120,moderate,slow,38.9,IoT_sensor,true,54.269999999999996,2024-05-15T18:00:00.000Z
FLD01511,2024-05-16T06:12:55.000Z,Binh Long,Tan Phu,10.798298,106.61612,10.5,90,light,clear,15.9,IoT_sensor,true,34.35,2024-05-16T06:00:00.000Z
FLD01703,2024-05-16T13:25:02.000Z,Hoa Binh,Tan Phu,10.803427,106.620561,14.1,120,light,clear,11.4,user_report,true,45.87,2024-05-16T13:00:00.000Z
FLD00030,2024-05-16T16:29:59.000Z,Le Van Viet,Thu Duc,10.843462,106.787585,8.6,180,light,clear,11.0,IoT_sensor,true,60.019999999999996,2024-05-16T16:00:00.000Z
FLD00340,2024-05-16T20:58:32.000Z,Binh Long,Tan Phu,10.79858,106.615891,25.5,60,moderate,slow,27.0,user_report,true,35.849999999999994,2024-05-16T20:00:00.000Z
FLD01708,2024-05-17T00:00:28.000Z,Le Dinh Can,Binh Tan,10.76797,106.595596,11.0,60,light,clear,9.5,traffic_camera,true,25.7,2024-05-17T00:00:00.000Z
FLD01855,2024-05-17T02:39:12.000Z,Vo Van Kiet,Quan 1,10.760903,106.699118,5.0,120,light,clear,7.2,traffic_camera,true,39.5,2024-05-17T02:00:00.000Z
FLD01349,2024-05-17T14:45:32.000Z,Nguyen Huu Canh,Binh Thanh,10.786226,106.721136,24.5,90,moderate,slow,25.9,monitoring_station,true,44.15,2024-05-17T14:00:00.000Z
FLD01945,2024-05-17T23:37:56.000Z,Tan Ky Tan Quy,Binh Tan,10.788858,106.601889,19.0,120,moderate,slow,41.6,IoT_sensor,true,49.3,2024-05-17T23:00:00.000Z
FLD01222,2024-05-18T16:46:42.000Z,Ung Van Khiem,Binh Thanh,10.813517,106.712374,11.1,60,light,clear,24.0,traffic_camera,true,25.77,2024-05-18T16:00:00.000Z
FLD02152,2024-05-18T21:24:07.000Z,Ta Quang Buu,Quan 8,10.744056,106.666285,21.8,120,moderate,slow,33.6,user_report,true,51.26,2024-05-18T21:00:00.000Z
FLD00988,2024-05-18T22:37:43.000Z,Thoai Ngoc Hau,Tan Phu,10.784979,106.627456,6.1,90,light,clear,7.4,monitoring_station,true,31.27,2024-05-18T22:00:00.000Z
FLD01412,2024-05-19T01:05:39.000Z,Tam Binh,Thu Duc,10.862626,106.738553,8.6,60,light,clear,16.6,IoT_sensor,true,24.02,2024-05-19T01:00:00.000Z
FLD00530,2024-05-19T04:55:29.000Z,Tan Ky Tan Quy,Binh Tan,10.789076,106.602089,14.1,90,light,clear,16.4,user_report,true,36.87,2024-05-19T04:00:00.000Z
FLD02143,2024-05-19T09:53:51.000Z,To Ky,Quan 12,10.865618,106.630552,5.0,120,light,clear,4.4,user_report,true,39.5,2024-05-19T09:00:00.000Z
FLD01259,2024-05-19T22:02:53.000Z,Kinh Duong Vuong,Quan 6,10.741642,106.614478,50.4,240,severe,blocked,75.9,IoT_sensor,true,107.28,2024-05-19T22:00:00.000Z
FLD02021,2024-05-20T07:36:41.000Z,Do Xuan Hop,Thu Duc,10.831663,106.780764,38.4,30,severe,blocked,50.1,IoT_sensor,true,35.879999999999995,2024-05-20T07:00:00.000Z
FLD01853,2024-05-20T08:25:56.000Z,Thoai Ngoc Hau,Tan Phu,10.786139,106.629683,29.5,60,moderate,slow,41.4,user_report,true,38.65,2024-05-20T08:00:00.000Z
FLD00253,2024-05-22T09:47:56.000Z,No Trang Long,Binh Thanh,10.815725,106.696365,20.4,120,moderate,slow,46.5,monitoring_station,true,50.28,2024-05-22T09:00:00.000Z
FLD01867,2024-05-22T13:05:42.000Z,No Trang Long,Binh Thanh,10.817219,106.699244,6.6,90,light,clear,12.7,IoT_sensor,true,31.619999999999997,2024-05-22T13:00:00.000Z
FLD01953,2024-05-22T15:21:12.000Z,Linh Dong,Thu Duc,10.863176,106.767491,19.6,30,moderate,slow,29.1,traffic_camera,true,22.72,2024-05-22T15:00:00.000Z
FLD00958,2024-05-23T10:17:03.000Z,Vo Van Ngan,Thu Duc,10.848697,106.771209,21.7,90,moderate,slow,42.4,IoT_sensor,true,42.19,2024-05-23T10:00:00.000Z
FLD00779,2024-05-23T11:32:31.000Z,An Duong Vuong,Quan 6,10.755373,106.643474,5.0,60,light,clear,12.3,IoT_sensor,true,21.5,2024-05-23T11:00:00.000Z
FLD00421,2024-05-23T15:36:05.000Z,Thoai Ngoc Hau,Tan Phu,10.785896,106.629293,38.9,60,severe,blocked,94.6,traffic_camera,true,45.23,2024-05-23T15:00:00.000Z
FLD00611,2024-05-24T22:52:15.000Z,Le Dinh Can,Binh Tan,10.765185,106.596527,29.0,240,moderate,slow,24.4,IoT_sensor,true,92.3,2024-05-24T22:00:00.000Z
FLD00537,2024-05-24T22:54:59.000Z,Nguyen Van Qua,Quan 12,10.855461,106.661829,16.1,180,moderate,slow,21.1,user_report,true,65.27,2024-05-24T22:00:00.000Z
FLD02022,2024-05-25T00:22:14.000Z,Vo Van Kiet,Quan 1,10.761921,106.699841,6.3,60,light,clear,6.1,IoT_sensor,true,22.41,2024-05-25T00:00:00.000Z
FLD01999,2024-05-26T01:47:45.000Z,Tan Ky Tan Quy,Binh Tan,10.789934,106.601759,19.1,30,moderate,slow,36.0,IoT_sensor,true,22.37,2024-05-26T01:00:00.000Z
FLD01674,2024-05-26T07:13:34.000Z,Da Nam,Quan 8,10.741999,106.673782,23.2,60,moderate,slow,53.6,IoT_sensor,true,34.239999999999995,2024-05-26T07:00:00.000Z
FLD00747,2024-05-26T08:41:28.000Z,Kinh Duong Vuong,Quan 6,10.743196,106.615058,19.8,60,moderate,slow,29.9,IoT_sensor,true,31.86,2024-05-26T08:00:00.000Z
FLD01531,2024-05-27T17:03:15.000Z,To Ky,Quan 12,10.867858,106.632313,5.4,60,light,clear,10.9,traffic_camera,true,21.78,2024-05-27T17:00:00.000Z
FLD01172,2024-05-27T17:26:54.000Z,Da Nam,Quan 8,10.743213,106.671625,19.6,90,moderate,slow,46.5,user_report,true,40.72,2024-05-27T17:00:00.000Z
FLD01034,2024-05-28T02:21:56.000Z,Vo Van Ngan,Thu Duc,10.849407,106.772241,5.0,120,light,clear,6.9,traffic_camera,true,39.5,2024-05-28T02:00:00.000Z
FLD02087,2024-05-28T04:23:32.000Z,Kinh Duong Vuong,Quan 6,10.745184,106.616012,5.8,30,light,clear,13.1,traffic_camera,true,13.059999999999999,2024-05-28T04:00:00.000Z
FLD01954,2024-05-28T09:23:50.000Z,Nguyen Huu Canh,Binh Thanh,10.788228,106.723143,5.3,30,light,clear,8.6,user_report,true,12.709999999999999,2024-05-28T09:00:00.000Z
FLD01905,2024-05-28T10:57:35.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.808015,106.710969,29.5,30,moderate,slow,67.4,IoT_sensor,true,29.65,2024-05-28T10:00:00.000Z
FLD01351,2024-05-29T04:17:49.000Z,Le Van Luong,Quan 7,10.737377,106.703782,18.5,240,moderate,slow,34.6,IoT_sensor,true,84.95,2024-05-29T04:00:00.000Z
FLD00114,2024-05-29T15:56:32.000Z,Tran Nao,Quan 2,10.78414,106.73571,5.0,180,light,clear,12.4,user_report,true,57.5,2024-05-29T15:00:00.000Z
FLD00755,2024-05-29T19:38:18.000Z,Do Xuan Hop,Thu Duc,10.834591,106.78126,9.3,90,light,clear,17.4,user_report,true,33.51,2024-05-29T19:00:00.000Z
FLD02296,2024-05-30T05:59:32.000Z,Tan Ky Tan Quy,Binh Tan,10.790476,106.600543,81.9,60,severe,blocked,162.7,IoT_sensor,true,75.33,2024-05-30T05:00:00.000Z
FLD01838,2024-05-31T02:26:49.000Z,Le Dinh Can,Binh Tan,10.766413,106.595418,31.7,60,severe,blocked,51.4,IoT_sensor,true,40.19,2024-05-31T02:00:00.000Z
FLD00620,2024-05-31T11:00:40.000Z,Do Xuan Hop,Thu Duc,10.833038,106.781797,6.9,90,light,clear,14.3,monitoring_station,true,31.83,2024-05-31T11:00:00.000Z
FLD00722,2024-05-31T13:50:58.000Z,Tran Xuan Soan,Quan 7,10.751846,106.700159,6.4,30,light,clear,10.3,IoT_sensor,true,13.48,2024-05-31T13:00:00.000Z
FLD00982,2024-05-31T15:41:04.000Z,Le Dinh Can,Binh Tan,10.76505,106.595089,5.6,90,light,clear,11.1,IoT_sensor,true,30.919999999999998,2024-05-31T15:00:00.000Z
FLD02074,2024-05-31T15:47:13.000Z,Lam Van Ben,Quan 7,10.720346,106.682594,20.2,180,moderate,slow,25.8,user_report,true,68.14,2024-05-31T15:00:00.000Z
FLD00163,2024-05-31T17:15:59.000Z,Da Nam,Quan 8,10.741239,106.672415,25.2,30,moderate,slow,48.1,IoT_sensor,true,26.639999999999997,2024-05-31T17:00:00.000Z
FLD02371,2024-06-01T00:56:30.000Z,Vo Van Kiet,Quan 1,10.764207,106.698173,11.5,60,light,clear,18.8,monitoring_station,true,26.049999999999997,2024-06-01T00:00:00.000Z
FLD01210,2024-06-01T01:03:54.000Z,Nguyen Trai,Quan 5,10.757234,106.666348,8.2,60,light,clear,18.7,IoT_sensor,true,23.74,2024-06-01T01:00:00.000Z
FLD00032,2024-06-01T18:42:45.000Z,Hau Giang,Quan 6,10.744697,106.638994,5.0,30,light,clear,8.9,IoT_sensor,true,12.5,2024-06-01T18:00:00.000Z
FLD02354,2024-06-03T01:12:33.000Z,To Ky,Quan 12,10.86542,106.631334,16.0,180,moderate,slow,21.6,user_report,true,65.2,2024-06-03T01:00:00.000Z
FLD00009,2024-06-03T03:51:27.000Z,Tran Nao,Quan 2,10.784636,106.737157,8.2,60,light,clear,15.8,IoT_sensor,true,23.74,2024-06-03T03:00:00.000Z
FLD01822,2024-06-03T12:16:12.000Z,Thoai Ngoc Hau,Tan Phu,10.785698,106.627716,16.6,60,moderate,slow,29.0,monitoring_station,true,29.62,2024-06-03T12:00:00.000Z
FLD00716,2024-06-03T17:23:54.000Z,Pham The Hien,Quan 8,10.726112,106.68426,15.0,180,moderate,slow,32.7,monitoring_station,true,64.5,2024-06-03T17:00:00.000Z
FLD00334,2024-06-03T18:01:34.000Z,Nguyen Van Khoi,Go Vap,10.829598,106.69386,6.3,90,light,clear,13.0,IoT_sensor,true,31.41,2024-06-03T18:00:00.000Z
FLD01854,2024-06-04T01:28:17.000Z,An Duong Vuong,Quan 6,10.753099,106.645973,10.0,90,light,clear,21.5,IoT_sensor,true,34.0,2024-06-04T01:00:00.000Z
FLD00719,2024-06-04T07:42:28.000Z,Kinh Duong Vuong,Quan 6,10.745467,106.615774,10.9,240,light,clear,16.2,monitoring_station,true,79.63,2024-06-04T07:00:00.000Z
FLD00277,2024-06-04T09:13:47.000Z,Linh Dong,Thu Duc,10.862704,106.767193,26.2,30,moderate,slow,63.7,user_report,true,27.34,2024-06-04T09:00:00.000Z
FLD00945,2024-06-04T14:49:55.000Z,Kinh Duong Vuong,Quan 6,10.745285,106.616941,5.4,90,light,clear,9.5,IoT_sensor,true,30.78,2024-06-04T14:00:00.000Z
FLD01316,2024-06-05T15:06:17.000Z,Huynh Tan Phat,Quan 7,10.727204,106.720733,20.1,60,moderate,slow,42.4,user_report,true,32.07,2024-06-05T15:00:00.000Z
FLD01602,2024-06-05T19:42:14.000Z,Hau Giang,Quan 6,10.748268,106.63836,24.7,30,moderate,slow,43.5,traffic_camera,true,26.29,2024-06-05T19:00:00.000Z
FLD01421,2024-06-05T23:16:21.000Z,Hoa Binh,Tan Phu,10.803274,106.623027,24.1,90,moderate,slow,39.6,IoT_sensor,true,43.870000000000005,2024-06-05T23:00:00.000Z
FLD02280,2024-06-06T00:07:00.000Z,Nguyen Van Khoi,Go Vap,10.828058,106.695476,13.8,60,light,clear,30.9,monitoring_station,true,27.66,2024-06-06T00:00:00.000Z
FLD00875,2024-06-06T00:15:22.000Z,Ung Van Khiem,Binh Thanh,10.813109,106.712382,5.0,30,light,clear,5.1,user_report,true,12.5,2024-06-06T00:00:00.000Z
FLD00900,2024-06-06T13:03:57.000Z,Nguyen Huu Canh,Binh Thanh,10.788995,106.722403,5.1,60,light,clear,5.8,traffic_camera,true,21.57,2024-06-06T13:00:00.000Z
FLD01279,2024-06-07T01:24:35.000Z,Le Dinh Can,Binh Tan,10.765913,106.598444,9.1,240,light,clear,9.2,user_report,true,78.37,2024-06-07T01:00:00.000Z
FLD01387,2024-06-07T06:06:42.000Z,Thoai Ngoc Hau,Tan Phu,10.78625,106.630022,18.3,120,moderate,slow,35.0,user_report,true,48.81,2024-06-07T06:00:00.000Z
FLD01042,2024-06-07T08:29:24.000Z,Ba Thang Hai,Quan 10,10.774465,106.672212,78.7,60,severe,blocked,125.1,IoT_sensor,true,73.09,2024-06-07T08:00:00.000Z
FLD00123,2024-06-07T12:26:10.000Z,Le Van Luong,Quan 7,10.737597,106.703963,5.0,60,light,clear,11.1,monitoring_station,true,21.5,2024-06-07T12:00:00.000Z
FLD00507,2024-06-08T02:58:30.000Z,Huynh Tan Phat,Quan 7,10.729754,106.721142,18.1,90,moderate,slow,21.9,traffic_camera,true,39.67,2024-06-08T02:00:00.000Z
FLD00977,2024-06-08T11:34:12.000Z,To Ky,Quan 12,10.86641,106.631901,31.4,60,severe,blocked,55.0,user_report,true,39.98,2024-06-08T11:00:00.000Z
FLD02171,2024-06-08T15:02:36.000Z,Da Nam,Quan 8,10.74156,106.67377,20.9,90,moderate,slow,47.8,IoT_sensor,true,41.629999999999995,2024-06-08T15:00:00.000Z
FLD00159,2024-06-08T17:19:08.000Z,Linh Dong,Thu Duc,10.866223,106.765949,9.6,30,light,clear,20.4,IoT_sensor,true,15.719999999999999,2024-06-08T17:00:00.000Z
FLD01959,2024-06-09T03:59:19.000Z,Da Nam,Quan 8,10.743338,106.674985,6.6,240,light,clear,7.5,user_report,true,76.62,2024-06-09T03:00:00.000Z
FLD01768,2024-06-09T15:00:22.000Z,Ma Lo,Binh Tan,10.765095,106.611507,21.8,30,moderate,slow,25.5,monitoring_station,true,24.259999999999998,2024-06-09T15:00:00.000Z
FLD00355,2024-06-09T15:34:28.000Z,Linh Dong,Thu Duc,10.865092,106.765052,5.0,30,light,clear,8.7,IoT_sensor,true,12.5,2024-06-09T15:00:00.000Z
FLD02202,2024-06-09T22:08:22.000Z,An Duong Vuong,Quan 6,10.756415,106.643246,38.7,30,severe,blocked,49.9,monitoring_station,true,36.09,2024-06-09T22:00:00.000Z
FLD02140,2024-06-10T00:21:25.000Z,Nguyen Anh Thu,Quan 12,10.877822,106.642616,19.3,30,moderate,slow,46.7,traffic_camera,true,22.509999999999998,2024-06-10T00:00:00.000Z
FLD00216,2024-06-10T01:00:19.000Z,Ba Thang Hai,Quan 10,10.773207,106.671798,19.0,30,moderate,slow,29.9,IoT_sensor,true,22.299999999999997,2024-06-10T01:00:00.000Z
FLD00956,2024-06-10T03:13:56.000Z,Ung Van Khiem,Binh Thanh,10.812981,106.709541,5.0,240,light,clear,7.6,user_report,true,75.5,2024-06-10T03:00:00.000Z
FLD01135,2024-06-10T16:22:38.000Z,Thoai Ngoc Hau,Tan Phu,10.787294,106.629712,15.8,90,moderate,slow,12.6,user_report,true,38.06,2024-06-10T16:00:00.000Z
FLD00957,2024-06-12T00:18:45.000Z,Le Thi Rieng,Quan 12,10.861784,106.649244,5.9,90,light,clear,5.9,IoT_sensor,true,31.13,2024-06-12T00:00:00.000Z
FLD01302,2024-06-13T02:28:49.000Z,Pham The Hien,Quan 8,10.72787,106.682731,10.9,90,light,clear,10.5,traffic_camera,true,34.63,2024-06-13T02:00:00.000Z
FLD02301,2024-06-13T04:49:58.000Z,Nguyen Anh Thu,Quan 12,10.878579,106.646469,14.9,90,light,clear,13.9,monitoring_station,true,37.43,2024-06-13T04:00:00.000Z
FLD02236,2024-06-13T08:19:23.000Z,Lam Van Ben,Quan 7,10.719827,106.683526,10.3,30,light,clear,14.7,IoT_sensor,true,16.21,2024-06-13T08:00:00.000Z
FLD00618,2024-06-13T08:51:05.000Z,Nguyen Van Khoi,Go Vap,10.827199,106.695231,10.7,30,light,clear,15.2,traffic_camera,true,16.49,2024-06-13T08:00:00.000Z
FLD01348,2024-06-14T00:42:27.000Z,Pham Van Dong,Binh Thanh,10.818421,106.703503,13.7,60,light,clear,31.2,monitoring_station,true,27.589999999999996,2024-06-14T00:00:00.000Z
FLD00874,2024-06-14T00:55:32.000Z,To Ky,Quan 12,10.866855,106.632277,5.0,90,light,clear,4.1,user_report,true,30.5,2024-06-14T00:00:00.000Z
FLD00280,2024-06-14T12:58:17.000Z,Ta Quang Buu,Quan 8,10.743361,106.663153,5.0,120,light,clear,5.9,IoT_sensor,true,39.5,2024-06-14T12:00:00.000Z
FLD01014,2024-06-14T13:40:16.000Z,Hau Giang,Quan 6,10.747098,106.637875,11.4,240,light,clear,20.9,IoT_sensor,true,79.98,2024-06-14T13:00:00.000Z
FLD01686,2024-06-14T15:15:54.000Z,Le Van Viet,Thu Duc,10.846209,106.790666,29.1,30,moderate,slow,34.4,user_report,true,29.37,2024-06-14T15:00:00.000Z
FLD01546,2024-06-15T09:14:00.000Z,Vo Van Ngan,Thu Duc,10.852312,106.773022,7.0,90,light,clear,12.3,IoT_sensor,true,31.9,2024-06-15T09:00:00.000Z
FLD00581,2024-06-15T14:07:22.000Z,Tan Ky Tan Quy,Binh Tan,10.787444,106.603701,5.0,60,light,clear,4.0,IoT_sensor,true,21.5,2024-06-15T14:00:00.000Z
FLD01424,2024-06-15T19:10:24.000Z,Tam Binh,Thu Duc,10.86111,106.73676,11.8,120,light,clear,20.1,IoT_sensor,true,44.26,2024-06-15T19:00:00.000Z
FLD00970,2024-06-15T20:29:52.000Z,Phan Huy Ich,Go Vap,10.829422,106.673553,8.5,60,light,clear,14.5,IoT_sensor,true,23.95,2024-06-15T20:00:00.000Z
FLD00801,2024-06-16T14:20:15.000Z,Vo Van Kiet,Quan 1,10.763648,106.699135,15.2,30,moderate,slow,28.3,IoT_sensor,true,19.64,2024-06-16T14:00:00.000Z
FLD00840,2024-06-16T23:39:29.000Z,Le Thi Rieng,Quan 12,10.859981,106.64826,9.3,120,light,clear,21.9,monitoring_station,true,42.51,2024-06-16T23:00:00.000Z
FLD01189,2024-06-18T07:50:12.000Z,An Duong Vuong,Quan 6,10.754745,106.646423,31.1,60,severe,blocked,60.3,IoT_sensor,true,39.769999999999996,2024-06-18T07:00:00.000Z
FLD00046,2024-06-18T20:17:12.000Z,Ung Van Khiem,Binh Thanh,10.810362,106.712088,11.3,30,light,clear,21.8,traffic_camera,true,16.91,2024-06-18T20:00:00.000Z
FLD01115,2024-06-19T22:16:26.000Z,Tran Nao,Quan 2,10.783645,106.73456,7.0,180,light,clear,13.0,monitoring_station,true,58.9,2024-06-19T22:00:00.000Z
FLD00435,2024-06-20T01:57:18.000Z,Hoa Binh,Tan Phu,10.804084,106.62172,16.3,60,moderate,slow,37.0,user_report,true,29.41,2024-06-20T01:00:00.000Z
FLD00798,2024-06-20T10:53:13.000Z,Le Thi Rieng,Quan 12,10.859769,106.648111,39.3,60,severe,blocked,77.5,IoT_sensor,true,45.51,2024-06-20T10:00:00.000Z
FLD00896,2024-06-20T12:27:04.000Z,Nguyen Anh Thu,Quan 12,10.87601,106.644152,18.9,60,moderate,slow,45.3,monitoring_station,true,31.229999999999997,2024-06-20T12:00:00.000Z
FLD01586,2024-06-20T19:20:43.000Z,Nguyen Anh Thu,Quan 12,10.877212,106.644303,79.6,90,severe,blocked,87.2,user_report,true,82.72,2024-06-20T19:00:00.000Z
FLD00412,2024-06-21T08:46:27.000Z,CMT8,Quan 3,10.78218,106.680256,10.3,90,light,clear,10.9,IoT_sensor,true,34.21,2024-06-21T08:00:00.000Z
FLD01588,2024-06-21T09:56:35.000Z,Kinh Duong Vuong,Quan 6,10.742959,106.613879,15.4,180,moderate,slow,35.5,IoT_sensor,true,64.78,2024-06-21T09:00:00.000Z
FLD01446,2024-06-22T19:22:11.000Z,Thoai Ngoc Hau,Tan Phu,10.785316,106.630065,8.9,30,light,clear,13.9,user_report,true,15.23,2024-06-22T19:00:00.000Z
FLD01343,2024-06-23T01:50:57.000Z,Pham The Hien,Quan 8,10.726452,106.682671,25.5,30,moderate,slow,47.0,IoT_sensor,true,26.849999999999998,2024-06-23T01:00:00.000Z
FLD00262,2024-06-24T09:15:35.000Z,Phan Huy Ich,Go Vap,10.829503,106.674456,28.9,60,moderate,slow,62.2,IoT_sensor,true,38.23,2024-06-24T09:00:00.000Z
