flood_id,timestamp,street,district,lat,lng,depth_cm,duration_min,flood_level,traffic_impact,rainfall_trigger_mm,source,verified
FLD00632,2024-06-08 20:55:24,Le Thi Rieng,Quan 12,10.863068,106.648683,19.7,30,moderate,slow,22.3,IoT_sensor,False
FLD01959,2024-06-08 20:59:19,Da Nam,Quan 8,10.743338,106.674985,6.6,240,light,clear,7.5,user_report,True
FLD01643,2024-06-09 03:38:49,Hoa Binh,Tan Phu,10.805875,106.622158,30.0,90,severe,blocked,63.8,monitoring_station,False
FLD01768,2024-06-09 08:00:22,Ma Lo,Binh Tan,10.765095,106.611507,21.8,30,moderate,slow,25.5,monitoring_station,True
FLD00355,2024-06-09 08:34:28,Linh Dong,Thu Duc,10.865092,106.765052,5.0,30,light,clear,8.7,IoT_sensor,True
FLD02202,2024-06-09 15:08:22,An Duong Vuong,Quan 6,10.756415,106.643246,38.7,30,severe,blocked,49.9,monitoring_station,True
FLD02140,2024-06-09 17:21:25,Nguyen Anh Thu,Quan 12,10.877822,106.642616,19.3,30,moderate,slow,46.7,traffic_camera,True
FLD00216,2024-06-09 18:00:19,Ba Thang Hai,Quan 10,10.773207,106.671798,19.0,30,moderate,slow,29.9,IoT_sensor,True
FLD00956,2024-06-09 20:13:56,Ung Van Khiem,Binh Thanh,10.812981,106.709541,5.0,240,light,clear,7.6,user_report,True
FLD00072,2024-06-10 04:44:31,Nguyen Huu Canh,Binh Thanh,10.786018,106.721559,26.2,30,moderate,slow,48.7,IoT_sensor,False
FLD01135,2024-06-10 09:22:38,Thoai Ngoc Hau,Tan Phu,10.787294,106.629712,15.8,90,moderate,slow,12.6,user_report,True
FLD00143,2024-06-10 14:46:55,Hau Giang,Quan 6,10.748231,106.639066,19.4,60,moderate,slow,36.4,IoT_sensor,False
FLD00957,2024-06-11 17:18:45,Le Thi Rieng,Quan 12,10.861784,106.649244,5.9,90,light,clear,5.9,IoT_sensor,True
FLD01302,2024-06-12 19:28:49,Pham The Hien,Quan 8,10.72787,106.682731,10.9,90,light,clear,10.5,traffic_camera,True
FLD00586,2024-06-12 20:56:57,Le Dinh Can,Binh Tan,10.766028,106.597526,40.0,240,severe,blocked,88.1,monitoring_station,False
FLD02301,2024-06-12 21:49:58,Nguyen Anh Thu,Quan 12,10.878579,106.646469,14.9,90,light,clear,13.9,monitoring_station,True
FLD02236,2024-06-13 01:19:23,Lam Van Ben,Quan 7,10.719827,106.683526,10.3,30,light,clear,14.7,IoT_sensor,True
FLD00618,2024-06-13 01:51:05,Nguyen Van Khoi,Go Vap,10.827199,106.695231,10.7,30,light,clear,15.2,traffic_camera,True
FLD01442,2024-06-13 16:01:20,Tam Binh,Thu Duc,10.862433,106.738078,13.6,120,light,clear,12.7,IoT_sensor,False
FLD01348,2024-06-13 17:42:27,Pham Van Dong,Binh Thanh,10.818421,106.703503,13.7,60,light,clear,31.2,monitoring_station,True
FLD00874,2024-06-13 17:55:32,To Ky,Quan 12,10.866855,106.632277,5.0,90,light,clear,4.1,user_report,True
FLD00280,2024-06-14 05:58:17,Ta Quang Buu,Quan 8,10.743361,106.663153,5.0,120,light,clear,5.9,IoT_sensor,True
FLD01014,2024-06-14 06:40:16,Hau Giang,Quan 6,10.747098,106.637875,11.4,240,light,clear,20.9,IoT_sensor,True
FLD01686,2024-06-14 08:15:54,Le Van Viet,Thu Duc,10.846209,106.790666,29.1,30,moderate,slow,34.4,user_report,True
FLD02290,2024-06-15 01:41:05,Kinh Duong Vuong,Quan 6,10.745004,106.61548,9.1,60,light,clear,15.0,IoT_sensor,False
FLD01546,2024-06-15 02:14:00,Vo Van Ngan,Thu Duc,10.852312,106.773022,7.0,90,light,clear,12.3,IoT_sensor,True
FLD00581,2024-06-15 07:07:22,Tan Ky Tan Quy,Binh Tan,10.787444,106.603701,5.0,60,light,clear,4.0,IoT_sensor,True
FLD00093,2024-06-15 07:46:51,Ta Quang Buu,Quan 8,10.744768,106.665534,10.4,90,light,clear,20.3,IoT_sensor,False
FLD01424,2024-06-15 12:10:24,Tam Binh,Thu Duc,10.86111,106.73676,11.8,120,light,clear,20.1,IoT_sensor,True
FLD00970,2024-06-15 13:29:52,Phan Huy Ich,Go Vap,10.829422,106.673553,8.5,60,light,clear,14.5,IoT_sensor,True
FLD00801,2024-06-16 07:20:15,Vo Van Kiet,Quan 1,10.763648,106.699135,15.2,30,moderate,slow,28.3,IoT_sensor,True
FLD01359,2024-06-16 11:40:17,Lam Van Ben,Quan 7,10.720111,106.685232,20.0,180,moderate,slow,18.5,IoT_sensor,False
FLD00840,2024-06-16 16:39:29,Le Thi Rieng,Quan 12,10.859981,106.64826,9.3,120,light,clear,21.9,monitoring_station,True
FLD01240,2024-06-16 19:14:18,Tam Binh,Thu Duc,10.863311,106.738854,9.1,30,light,clear,11.1,user_report,False
FLD02327,2024-06-17 09:02:53,Nguyen Van Khoi,Go Vap,10.830165,106.695323,15.1,120,moderate,slow,13.5,IoT_sensor,False
FLD01189,2024-06-18 00:50:12,An Duong Vuong,Quan 6,10.754745,106.646423,31.1,60,severe,blocked,60.3,IoT_sensor,True
FLD01622,2024-06-18 05:41:00,Pham Van Dong,Binh Thanh,10.820052,106.703896,16.0,90,moderate,slow,28.0,monitoring_station,False
FLD00046,2024-06-18 13:17:12,Ung Van Khiem,Binh Thanh,10.810362,106.712088,11.3,30,light,clear,21.8,traffic_camera,True
FLD01115,2024-06-19 15:16:26,Tran Nao,Quan 2,10.783645,106.73456,7.0,180,light,clear,13.0,monitoring_station,True
FLD00435,2024-06-19 18:57:18,Hoa Binh,Tan Phu,10.804084,106.62172,16.3,60,moderate,slow,37.0,user_report,True
FLD00798,2024-06-20 03:53:13,Le Thi Rieng,Quan 12,10.859769,106.648111,39.3,60,severe,blocked,77.5,IoT_sensor,True
FLD00896,2024-06-20 05:27:04,Nguyen Anh Thu,Quan 12,10.87601,106.644152,18.9,60,moderate,slow,45.3,monitoring_station,True
FLD01586,2024-06-20 12:20:43,Nguyen Anh Thu,Quan 12,10.877212,106.644303,79.6,90,severe,blocked,87.2,user_report,True
FLD01757,2024-06-20 17:09:18,CMT8,Quan 3,10.782586,106.679776,6.1,60,light,clear,5.1,IoT_sensor,False
FLD00412,2024-06-21 01:46:27,CMT8,Quan 3,10.78218,106.680256,10.3,90,light,clear,10.9,IoT_sensor,True
FLD00615,2024-06-21 02:23:25,Binh Long,Tan Phu,10.798691,106.615927,11.4,60,light,clear,25.4,IoT_sensor,False
FLD01588,2024-06-21 02:56:35,Kinh Duong Vuong,Quan 6,10.742959,106.613879,15.4,180,moderate,slow,35.5,IoT_sensor,True
FLD00154,2024-06-21 13:48:27,Tran Nao,Quan 2,10.781662,106.737323,14.7,30,light,clear,36.6,user_report,False
FLD01446,2024-06-22 12:22:11,Thoai Ngoc Hau,Tan Phu,10.785316,106.630065,8.9,30,light,clear,13.9,user_report,True
FLD00769,2024-06-22 12:47:35,Da Nam,Quan 8,10.74118,106.673535,10.6,60,light,clear,22.0,user_report,False
FLD01343,2024-06-22 18:50:57,Pham The Hien,Quan 8,10.726452,106.682671,25.5,30,moderate,slow,47.0,IoT_sensor,True
FLD00743,2024-06-23 17:28:48,Linh Dong,Thu Duc,10.864732,106.765402,21.3,30,moderate,slow,51.2,IoT_sensor,False
FLD00262,2024-06-24 02:15:35,Phan Huy Ich,Go Vap,10.829503,106.674456,28.9,60,moderate,slow,62.2,IoT_sensor,True
FLD01148,2024-06-24 06:24:21,Da Nam,Quan 8,10.741917,106.675218,11.4,90,light,clear,12.8,IoT_sensor,False
FLD02341,2024-06-25 11:38:49,An Duong Vuong,Quan 6,10.752959,106.645533,6.4,120,light,clear,6.7,IoT_sensor,True
FLD00021,2024-06-25 14:26:38,Ta Quang Buu,Quan 8,10.742878,106.665487,30.1,60,severe,blocked,57.9,monitoring_station,True
FLD02391,2024-06-26 00:39:56,Nguyen Huu Canh,Binh Thanh,10.78937,106.722557,39.8,240,severe,blocked,76.0,monitoring_station,True
FLD01408,2024-06-26 02:52:37,Tran Xuan Soan,Quan 7,10.749876,106.699123,11.7,30,light,clear,15.5,user_report,True
FLD00271,2024-06-26 06:21:32,Nguyen Trai,Quan 5,10.756249,106.665524,19.3,90,moderate,slow,34.7,traffic_camera,True
FLD01956,2024-06-26 19:10:56,Tran Xuan Soan,Quan 7,10.751644,106.697508,16.4,30,moderate,slow,24.6,user_report,True
FLD01549,2024-06-26 22:13:52,Tan Ky Tan Quy,Binh Tan,10.789732,106.600592,24.4,90,moderate,slow,21.9,IoT_sensor,False
FLD00562,2024-06-26 23:08:31,Nguyen Thi Thap,Quan 7,10.741911,106.713722,13.5,120,light,clear,23.4,IoT_sensor,True
FLD01335,2024-06-27 08:26:17,Nguyen Trai,Quan 5,10.755371,106.663607,5.0,30,light,clear,11.8,traffic_camera,True
FLD00483,2024-06-28 03:19:37,Ma Lo,Binh Tan,10.765009,106.613578,5.3,30,light,clear,12.8,user_report,False
FLD01726,2024-06-28 08:04:26,Xo Viet Nghe Tinh,Binh Thanh,10.807535,106.71041,5.1,30,light,clear,12.2,user_report,True
FLD01749,2024-06-28 22:18:26,Vo Van Ngan,Thu Duc,10.850557,106.771422,25.4,30,moderate,slow,43.3,IoT_sensor,True
FLD00983,2024-06-29 03:28:46,An Duong Vuong,Quan 6,10.754064,106.6431,25.4,120,moderate,slow,54.7,user_report,False
FLD01127,2024-06-29 07:38:29,Kha Van Can,Thu Duc,10.849725,106.754168,24.3,30,moderate,slow,57.5,user_report,True
FLD00807,2024-06-29 11:05:50,Nguyen Van Khoi,Go Vap,10.826718,106.692782,6.5,120,light,clear,5.4,user_report,True
FLD00181,2024-06-29 17:10:45,Nguyen Trai,Quan 5,10.755282,106.66414,23.4,60,moderate,slow,33.5,user_report,True
FLD00944,2024-06-29 18:39:51,Nguyen Anh Thu,Quan 12,10.875524,106.642573,30.4,60,severe,blocked,71.6,IoT_sensor,True
FLD01625,2024-06-29 19:20:15,Ung Van Khiem,Binh Thanh,10.810183,106.711853,11.0,90,light,clear,17.5,user_report,True
FLD01178,2024-06-29 21:35:21,Huynh Tan Phat,Quan 7,10.727993,106.724236,26.0,180,moderate,slow,39.9,monitoring_station,True
FLD00042,2024-06-30 04:57:52,CMT8,Quan 3,10.783245,106.680252,24.1,60,moderate,slow,25.7,IoT_sensor,True
FLD02129,2024-06-30 05:25:03,Pham Van Dong,Binh Thanh,10.818531,106.703631,5.8,60,light,clear,9.4,monitoring_station,False
FLD02260,2024-06-30 06:39:39,Kinh Duong Vuong,Quan 6,10.742485,106.613776,29.0,120,moderate,slow,53.1,monitoring_station,False
FLD01756,2024-06-30 17:12:11,No Trang Long,Binh Thanh,10.815996,106.696801,26.3,30,moderate,slow,29.9,IoT_sensor,True
FLD01029,2024-07-01 04:57:43,Tam Binh,Thu Duc,10.860603,106.739358,9.7,240,light,clear,19.4,IoT_sensor,False
FLD01147,2024-07-01 07:31:12,Thoai Ngoc Hau,Tan Phu,10.785273,106.627984,13.9,90,light,clear,11.2,IoT_sensor,True
FLD02193,2024-07-01 23:23:04,CMT8,Quan 3,10.782046,106.681066,9.5,120,light,clear,10.9,IoT_sensor,True
FLD01570,2024-07-02 05:55:46,Tran Xuan Soan,Quan 7,10.751424,106.698889,11.5,240,light,clear,20.3,monitoring_station,False
FLD00859,2024-07-02 06:18:07,Ta Quang Buu,Quan 8,10.743464,106.665793,10.4,30,light,clear,16.1,user_report,True
FLD02098,2024-07-02 10:03:34,Quang Trung,Go Vap,10.836263,106.66494,10.9,90,light,clear,21.4,IoT_sensor,False
FLD00385,2024-07-02 14:24:30,Le Van Viet,Thu Duc,10.846005,106.790672,6.2,60,light,clear,5.0,monitoring_station,True
FLD01435,2024-07-02 16:05:10,Linh Dong,Thu Duc,10.864726,106.767197,6.7,60,light,clear,8.6,monitoring_station,True
FLD01741,2024-07-02 18:49:32,Vo Van Kiet,Quan 1,10.763741,106.696562,23.3,90,moderate,slow,25.3,user_report,True
FLD00904,2024-07-02 22:04:14,Tan Ky Tan Quy,Binh Tan,10.789579,106.601794,26.3,60,moderate,slow,45.8,IoT_sensor,True
FLD00887,2024-07-03 01:58:23,Kinh Duong Vuong,Quan 6,10.742308,106.61728,14.6,180,light,clear,35.8,traffic_camera,False
FLD00313,2024-07-03 08:19:17,Tran Nao,Quan 2,10.78263,106.736887,6.5,90,light,clear,5.5,IoT_sensor,True
FLD00911,2024-07-03 14:01:43,Ta Quang Buu,Quan 8,10.746424,106.663537,15.5,30,moderate,slow,17.7,IoT_sensor,True
FLD02160,2024-07-03 15:19:59,To Ky,Quan 12,10.868292,106.633469,10.2,30,light,clear,12.7,user_report,True
FLD01362,2024-07-04 00:33:32,Kinh Duong Vuong,Quan 6,10.743335,106.614309,18.0,60,moderate,slow,27.2,monitoring_station,True
FLD00763,2024-07-04 16:48:23,Ta Quang Buu,Quan 8,10.745094,106.664754,5.0,60,light,clear,8.4,IoT_sensor,True
FLD00999,2024-07-04 18:31:18,Ba Thang Hai,Quan 10,10.774213,106.672234,5.0,180,light,clear,5.2,IoT_sensor,True
FLD01744,2024-07-04 20:41:41,Nguyen Thi Thap,Quan 7,10.742811,106.716021,5.5,30,light,clear,13.1,traffic_camera,True
FLD00379,2024-07-05 13:49:26,Thoai Ngoc Hau,Tan Phu,10.787135,106.627036,31.3,60,severe,blocked,52.0,IoT_sensor,True
FLD02308,2024-07-05 19:24:27,Le Thi Rieng,Quan 12,10.862219,106.648799,26.6,90,moderate,slow,36.8,monitoring_station,False
FLD02118,2024-07-05 23:23:16,Nguyen Huu Canh,Binh Thanh,10.787978,106.723271,10.8,60,light,clear,25.0,monitoring_station,True
FLD01584,2024-07-06 01:38:59,Ung Van Khiem,Binh Thanh,10.812445,106.70931,38.0,60,severe,blocked,84.8,IoT_sensor,True
FLD01699,2024-07-06 04:44:19,Ma Lo,Binh Tan,10.761814,106.615421,20.0,180,moderate,slow,19.7,IoT_sensor,True
FLD00638,2024-07-06 07:32:59,Nguyen Thi Thap,Quan 7,10.743088,106.71622,21.7,60,moderate,slow,41.0,user_report,False
FLD01340,2024-07-06 11:50:25,Nguyen Trai,Quan 5,10.755801,106.664244,10.0,30,light,clear,19.9,user_report,False
FLD00065,2024-07-07 00:11:10,Binh Long,Tan Phu,10.799094,106.617169,21.4,60,moderate,slow,36.5,user_report,True
FLD00752,2024-07-07 04:48:56,To Ky,Quan 12,10.866068,106.630894,19.3,90,moderate,slow,31.1,monitoring_station,False
FLD00751,2024-07-07 06:23:09,To Ky,Quan 12,10.864676,106.631864,13.3,120,light,clear,20.0,monitoring_station,True
FLD00330,2024-07-08 04:45:49,Tan Ky Tan Quy,Binh Tan,10.787233,106.602377,19.0,60,moderate,slow,24.4,IoT_sensor,True
FLD00990,2024-07-08 09:50:03,Nguyen Thi Thap,Quan 7,10.741122,106.715225,24.8,30,moderate,slow,41.0,IoT_sensor,True
FLD01160,2024-07-09 00:26:50,Do Xuan Hop,Thu Duc,10.833679,106.780644,39.7,60,severe,blocked,98.5,IoT_sensor,True
FLD02388,2024-07-09 02:03:08,Le Thi Rieng,Quan 12,10.860564,106.648144,5.0,90,light,clear,10.2,IoT_sensor,True
FLD02349,2024-07-10 02:34:09,Lam Van Ben,Quan 7,10.716537,106.684561,16.2,30,moderate,slow,22.8,IoT_sensor,True
FLD01053,2024-07-10 14:42:17,Do Xuan Hop,Thu Duc,10.832931,106.784496,50.2,120,severe,blocked,101.5,IoT_sensor,False
FLD01671,2024-07-10 16:56:04,Le Dinh Can,Binh Tan,10.764874,106.595854,16.3,30,moderate,slow,29.2,user_report,False
FLD01856,2024-07-12 13:52:11,Binh Long,Tan Phu,10.799465,106.615342,14.3,60,light,clear,24.6,user_report,True
FLD01058,2024-07-13 04:07:28,To Ky,Quan 12,10.866536,106.629831,40.5,30,severe,blocked,38.3,user_report,True
FLD02023,2024-07-13 07:59:24,Vo Van Kiet,Quan 1,10.764056,106.7,5.0,30,light,clear,5.7,monitoring_station,True
FLD00247,2024-07-13 22:35:26,Ba Thang Hai,Quan 10,10.774165,106.66926,6.7,180,light,clear,9.4,IoT_sensor,True
FLD00291,2024-07-14 02:06:17,Hoa Binh,Tan Phu,10.805792,106.624109,16.1,60,moderate,slow,18.3,user_report,False
FLD02177,2024-07-14 06:20:11,To Ky,Quan 12,10.868436,106.633484,29.8,30,moderate,slow,48.3,user_report,True
FLD02044,2024-07-14 09:23:37,Da Nam,Quan 8,10.740333,106.674389,29.8,90,moderate,slow,29.0,IoT_sensor,True
FLD00295,2024-07-14 19:35:34,Da Nam,Quan 8,10.741311,106.675208,21.4,240,moderate,slow,46.7,IoT_sensor,False
FLD01812,2024-07-15 05:00:51,Kinh Duong Vuong,Quan 6,10.745489,106.616312,40.8,120,severe,blocked,99.5,monitoring_station,True
FLD00212,2024-07-15 06:17:24,Nguyen Trai,Quan 5,10.754787,106.665711,6.4,30,light,clear,10.0,user_report,True
FLD01653,2024-07-15 06:26:56,Huynh Tan Phat,Quan 7,10.726926,106.723627,13.4,120,light,clear,28.1,IoT_sensor,True
FLD01760,2024-07-15 14:28:38,Tran Xuan Soan,Quan 7,10.750265,106.70047,19.7,30,moderate,slow,26.8,traffic_camera,True
FLD00071,2024-07-16 05:14:48,Huynh Tan Phat,Quan 7,10.729353,106.723595,23.1,60,moderate,slow,22.8,IoT_sensor,True
FLD00026,2024-07-16 06:48:16,Vo Van Kiet,Quan 1,10.764365,106.698884,5.2,90,light,clear,5.4,IoT_sensor,True
FLD01687,2024-07-17 01:13:56,Phan Huy Ich,Go Vap,10.82778,106.671812,49.9,30,severe,blocked,58.7,monitoring_station,True
FLD01961,2024-07-17 08:13:42,CMT8,Quan 3,10.781868,106.680042,5.9,30,light,clear,6.7,monitoring_station,False
FLD00812,2024-07-17 16:44:42,Pham Van Dong,Binh Thanh,10.818047,106.70162,14.8,30,light,clear,15.0,monitoring_station,True
FLD01998,2024-07-17 19:09:00,Le Dinh Can,Binh Tan,10.767952,106.594509,25.6,60,moderate,slow,32.5,IoT_sensor,True
FLD00146,2024-07-17 22:09:03,Vo Van Kiet,Quan 1,10.762816,106.696518,20.7,30,moderate,slow,30.4,traffic_camera,False
FLD00195,2024-07-18 05:39:20,Le Thi Rieng,Quan 12,10.860898,106.648814,14.8,90,light,clear,34.2,IoT_sensor,False
FLD00910,2024-07-18 14:11:03,Kha Van Can,Thu Duc,10.849956,106.756198,9.7,90,light,clear,18.8,monitoring_station,False
FLD01849,2024-07-18 14:37:07,Nguyen Huu Canh,Binh Thanh,10.789342,106.723357,15.7,90,moderate,slow,31.4,IoT_sensor,True
FLD01216,2024-07-18 23:27:12,Huynh Tan Phat,Quan 7,10.72835,106.721341,14.8,180,light,clear,36.0,traffic_camera,False
FLD02181,2024-07-19 20:38:48,Ba Thang Hai,Quan 10,10.775953,106.669985,49.9,30,severe,blocked,109.4,monitoring_station,True
FLD00041,2024-07-20 04:35:56,Linh Dong,Thu Duc,10.865185,106.764835,5.0,30,light,clear,7.6,user_report,False
FLD00685,2024-07-20 08:25:57,Nguyen Thi Thap,Quan 7,10.74191,106.715341,20.2,60,moderate,slow,46.8,user_report,True
FLD01213,2024-07-20 11:26:28,Tan Ky Tan Quy,Binh Tan,10.789112,106.603369,49.7,90,severe,blocked,39.8,monitoring_station,True
FLD00278,2024-07-20 11:58:49,An Duong Vuong,Quan 6,10.755232,106.646302,15.2,30,moderate,slow,25.0,monitoring_station,True
FLD01996,2024-07-20 23:25:17,Do Xuan Hop,Thu Duc,10.833988,106.781552,26.7,90,moderate,slow,23.7,IoT_sensor,False
FLD00027,2024-07-21 06:40:29,Le Van Viet,Thu Duc,10.846187,106.788431,24.9,120,moderate,slow,24.5,IoT_sensor,False
FLD01566,2024-07-21 12:43:33,An Duong Vuong,Quan 6,10.754616,106.64287,18.1,60,moderate,slow,22.5,monitoring_station,False
FLD00919,2024-07-21 22:33:13,Nguyen Van Khoi,Go Vap,10.829405,106.692568,10.9,60,light,clear,11.6,user_report,False
FLD01916,2024-07-22 04:55:31,Phan Huy Ich,Go Vap,10.830972,106.674478,8.3,30,light,clear,18.1,IoT_sensor,True
FLD00414,2024-07-22 06:53:51,Da Nam,Quan 8,10.742697,106.675348,15.6,60,moderate,slow,23.9,monitoring_station,False
FLD02275,2024-07-22 16:23:24,Tam Binh,Thu Duc,10.861512,106.739713,20.0,90,moderate,slow,27.0,IoT_sensor,True
FLD00099,2024-07-22 17:05:05,To Ky,Quan 12,10.867238,106.630858,13.8,60,light,clear,14.1,IoT_sensor,True
FLD00424,2024-07-22 21:29:44,Nguyen Van Khoi,Go Vap,10.828061,106.693211,25.3,30,moderate,slow,22.9,user_report,True
FLD01229,2024-07-23 00:46:44,Xo Viet Nghe Tinh,Binh Thanh,10.806881,106.713094,5.0,90,light,clear,6.4,IoT_sensor,True
FLD00667,2024-07-23 06:45:38,Vo Van Kiet,Quan 1,10.760744,106.698495,31.3,60,severe,blocked,55.3,IoT_sensor,True
FLD01734,2024-07-23 08:26:39,Tran Xuan Soan,Quan 7,10.749627,106.698943,13.9,90,light,clear,20.7,IoT_sensor,True
FLD00793,2024-07-23 11:51:52,Pham The Hien,Quan 8,10.726125,106.683188,14.2,90,light,clear,17.0,IoT_sensor,True
FLD01561,2024-07-23 16:40:52,CMT8,Quan 3,10.781087,106.678726,13.2,60,light,clear,31.9,monitoring_station,False
FLD01894,2024-07-25 03:12:45,Linh Dong,Thu Duc,10.863651,106.765427,29.5,30,moderate,slow,37.6,user_report,True
FLD00899,2024-07-25 06:16:41,Le Dinh Can,Binh Tan,10.768461,106.594678,5.0,30,light,clear,4.6,IoT_sensor,True
FLD01403,2024-07-25 08:05:07,Nguyen Thi Thap,Quan 7,10.742415,106.717311,20.1,60,moderate,slow,41.3,IoT_sensor,True
FLD00107,2024-07-25 12:45:26,Ung Van Khiem,Binh Thanh,10.811738,106.709027,31.1,60,severe,blocked,52.9,user_report,True
FLD02347,2024-07-25 14:53:32,Vo Van Kiet,Quan 1,10.762223,106.697784,31.0,60,severe,blocked,26.7,IoT_sensor,False
FLD02363,2024-07-25 17:04:41,Nguyen Thi Thap,Quan 7,10.742869,106.713844,9.3,180,light,clear,12.5,monitoring_station,True
FLD01989,2024-07-25 21:10:54,Vo Van Kiet,Quan 1,10.763515,106.700204,48.7,120,severe,blocked,91.0,IoT_sensor,True
FLD01862,2024-07-25 23:59:28,Nguyen Anh Thu,Quan 12,10.879468,106.643008,31.6,120,severe,blocked,27.3,IoT_sensor,False
FLD00105,2024-07-26 10:56:05,Nguyen Van Khoi,Go Vap,10.828154,106.693299,6.6,30,light,clear,14.8,IoT_sensor,True
FLD02334,2024-07-26 18:15:44,Tran Nao,Quan 2,10.785039,106.7357,16.0,90,moderate,slow,36.4,traffic_camera,True
FLD00707,2024-07-27 04:49:15,Kinh Duong Vuong,Quan 6,10.744977,106.614936,14.9,60,light,clear,25.1,user_report,True
FLD01747,2024-07-27 10:20:54,Nguyen Van Khoi,Go Vap,10.828167,106.693657,38.9,60,severe,blocked,92.3,user_report,False
FLD01089,2024-07-27 16:23:05,Tan Ky Tan Quy,Binh Tan,10.789974,106.603261,13.2,90,light,clear,27.0,user_report,True
FLD00440,2024-07-28 04:14:08,Pham Van Dong,Binh Thanh,10.818084,106.701762,18.3,90,moderate,slow,44.1,traffic_camera,True
FLD01582,2024-07-28 12:34:23,Le Thi Rieng,Quan 12,10.860447,106.647815,20.5,30,moderate,slow,18.7,IoT_sensor,False
FLD02233,2024-07-29 10:57:04,Tran Xuan Soan,Quan 7,10.751764,106.698402,8.3,240,light,clear,19.8,IoT_sensor,True
FLD00888,2024-07-29 20:41:17,Xo Viet Nghe Tinh,Binh Thanh,10.805722,106.710856,21.4,90,moderate,slow,20.5,traffic_camera,False
FLD00115,2024-07-30 02:26:22,Lam Van Ben,Quan 7,10.720128,106.684177,11.0,60,light,clear,22.3,user_report,True
FLD02064,2024-07-30 04:31:41,Da Nam,Quan 8,10.741182,106.672686,39.3,30,severe,blocked,46.9,monitoring_station,False
FLD01550,2024-07-30 06:13:29,Le Dinh Can,Binh Tan,10.767016,106.595409,16.6,120,moderate,slow,36.8,traffic_camera,False
FLD00192,2024-07-30 08:32:36,An Duong Vuong,Quan 6,10.75596,106.642624,10.8,90,light,clear,9.7,user_report,True
FLD02292,2024-07-30 12:49:07,Ung Van Khiem,Binh Thanh,10.8107,106.708921,10.1,60,light,clear,13.0,traffic_camera,True
FLD01179,2024-07-31 01:07:42,Hau Giang,Quan 6,10.746013,106.638708,23.8,30,moderate,slow,24.8,monitoring_station,True
FLD00757,2024-07-31 15:10:32,Quang Trung,Go Vap,10.838007,106.663269,16.2,30,moderate,slow,22.3,IoT_sensor,True
FLD01353,2024-07-31 23:29:53,Le Van Viet,Thu Duc,10.846238,106.791222,9.8,180,light,clear,14.2,IoT_sensor,True
FLD00044,2024-08-01 07:49:56,Ta Quang Buu,Quan 8,10.742549,106.664317,6.4,90,light,clear,11.5,IoT_sensor,True
FLD00364,2024-08-01 12:54:13,Tran Xuan Soan,Quan 7,10.752779,106.698434,6.8,90,light,clear,13.6,user_report,True
FLD00948,2024-08-01 13:36:45,Kha Van Can,Thu Duc,10.850423,106.752946,10.6,30,light,clear,25.3,IoT_sensor,False
FLD00702,2024-08-01 20:02:47,Ung Van Khiem,Binh Thanh,10.812401,106.709424,5.8,60,light,clear,11.6,user_report,True
FLD00621,2024-08-02 07:56:09,Tran Xuan Soan,Quan 7,10.751207,106.699665,21.8,90,moderate,slow,35.6,IoT_sensor,True
FLD01407,2024-08-02 12:24:41,Tam Binh,Thu Duc,10.862788,106.738166,10.2,90,light,clear,15.9,IoT_sensor,True
FLD00805,2024-08-02 13:04:55,Tam Binh,Thu Duc,10.860788,106.739647,10.8,120,light,clear,26.8,user_report,False
FLD00316,2024-08-02 13:52:34,Tam Binh,Thu Duc,10.860981,106.737338,9.5,30,light,clear,14.6,monitoring_station,True
FLD01692,2024-08-02 16:03:36,Nguyen Van Qua,Quan 12,10.85615,106.663202,25.6,180,moderate,slow,42.5,IoT_sensor,True
FLD02220,2024-08-02 18:04:29,Tan Ky Tan Quy,Binh Tan,10.788798,106.602241,20.1,90,moderate,slow,42.7,IoT_sensor,True
FLD00442,2024-08-02 22:34:39,Pham Van Dong,Binh Thanh,10.817058,106.702474,5.1,30,light,clear,5.8,IoT_sensor,True
FLD01811,2024-08-03 13:34:36,Tran Xuan Soan,Quan 7,10.75158,106.698374,10.8,60,light,clear,24.7,IoT_sensor,False
FLD00100,2024-08-03 13:52:38,Nguyen Huu Canh,Binh Thanh,10.786743,106.721588,8.4,120,light,clear,10.7,monitoring_station,True
FLD00819,2024-08-03 23:52:31,Linh Dong,Thu Duc,10.865791,106.765693,26.7,180,moderate,slow,59.5,IoT_sensor,True
